timestamp,value
1340810282,240
1340810283,597
1340810284,5
1340810285,41
1340810287,66
1340810288,812
1340810289,0
1340810290,233
1340810291,10
1340810292,764
1340810293,320
1340810294,555
1340810295,2
1340810296,770
1340810297,752
1340810298,445
1340810299,711
1340810300,39
1340810301,820
1340810302,822
1340810303,664
1340810304,849
1340810305,57
1340810306,281
1340810307,787
1340810308,714
1340810309,180
1340810310,839
1340810311,334
1340810312,8
1340810313,14
1340810314,0
1340810315,12
1340810316,54
1340810317,44
1340810318,3
1340810319,27
1340810320,237
1340810321,11
1340810322,320
1340810323,0
1340810324,581
1340810325,21
1340810326,405
1340810327,673
1340810328,359
1340810329,241
1340810330,670
1340810331,656
1340810333,7
1340810334,450
1340810335,341
1340810336,135
1340810337,214
1340810338,19
1340810339,18
1340810340,774
1340810341,27
1340810342,108
1340810343,3
1340810344,60
1340810345,20
1340810346,12
1340810347,16
1340810348,18
1340810349,10
1340810350,184
1340810351,20
1340810352,23
1340810353,163
1340810354,3
1340810355,12
1340810356,18
1340810357,25
1340810358,74
1340810359,22
1340810360,43
1340810361,37
1340810362,12
1340810363,32
1340810364,20
1340810365,27
1340810366,13
1340810367,24
1340810368,15
1340810369,27
1340810370,29
1340810371,46
1340810372,35
1340810373,8
1340810374,34
1340810375,28
1340810376,86
1340810377,43
1340810378,141
1340810380,157
1340810381,0
1340810382,34
1340810383,114
1340810384,73
1340810385,45
1340810386,58
1340810387,63
1340810388,7
1340810389,106
1340810390,10
1340810391,32
1340810392,33
1340810393,294
1340810394,134
1340810395,83
1340810396,28
1340810397,275
1340810398,789
1340810399,662
1340810400,707
1340810401,798
1340810402,338
1340810403,530
1340810404,191
1340810405,25
1340810406,3
1340810407,49
1340810408,53
1340810409,22
1340810410,79
1340810411,212
1340810412,176
1340810413,454
1340810414,185
1340810415,715
1340810416,251
1340810417,412
1340810418,156
1340810419,370
1340810420,503
1340810421,825
1340810422,296
1340810423,123
1340810424,29
1340810425,439
1340810427,130
1340810428,304
1340810429,0
1340810430,26
1340810431,455
1340810432,30
1340810433,462
1340810434,144
1340810435,20
1340810436,42
1340810437,26
1340810438,797
1340810439,7
1340810440,12
1340810441,10
1340810442,11
1340810443,1
1340810444,52
1340810445,15
1340810446,12
1340810447,10
1340810448,29
1340810449,5
1340810450,11
1340810451,25
1340810452,3
1340810453,5
1340810454,809
1340810455,1
1340810456,54
1340810457,17
1340810458,44
1340810459,7
1340810460,13
1340810461,1
1340810462,16
1340810463,123
1340810464,513
1340810465,721
1340810466,354
1340810467,672
1340810468,0
1340810469,23
1340810470,303
1340810471,729
1340810472,604
1340810474,16
1340810475,658
1340810476,697
1340810477,767
1340810478,283
1340810479,109
1340810480,795
1340810481,215
1340810482,0
1340810483,596
1340810484,328
1340810485,55
1340810486,61
1340810487,50
1340810488,206
1340810489,12
1340810490,22
1340810491,3
1340810492,124
1340810493,12
1340810494,151
1340810495,51
1340810496,0
1340810497,16
1340810498,0
1340810499,642
1340810500,287
1340810501,444
1340810502,683
1340810503,77
1340810504,63
1340810505,401
1340810506,776
1340810507,451
1340810508,68
1340810509,55
1340810510,494
1340810511,76
1340810512,125
1340810513,354
1340810514,12
1340810515,822
1340810516,2
1340810517,343
1340810518,179
1340810519,58
1340810521,822
1340810522,58
1340810523,16
1340810524,37
1340810525,38
1340810526,15
1340810527,44
1340810528,10
1340810529,19
1340810530,4
1340810531,14
1340810532,17
1340810533,757
1340810534,5
1340810535,0
1340810536,365
1340810537,710
1340810538,403
1340810539,66
1340810540,135
1340810541,262
1340810542,816
1340810543,236
1340810544,81
1340810545,15
1340810546,42
1340810547,852
1340810548,420
1340810549,316
1340810550,537
1340810551,204
1340810552,409
1340810553,146
1340810554,400
1340810555,157
1340810556,65
1340810557,347
1340810558,483
1340810559,118
1340810560,578
1340810561,593
1340810562,22
1340810563,0
1340810564,43
1340810565,18
1340810566,2
1340810568,12
1340810569,12
1340810570,19
1340810571,15
1340810572,28
1340810573,59
1340810574,0
1340810575,361
1340810576,81
1340810577,662
1340810578,26
1340810579,351
1340810580,35
1340810581,17
1340810582,42
1340810583,14
1340810584,0
1340810585,434
1340810586,28
1340810587,13
1340810588,10
1340810589,43
1340810590,321
1340810591,10
1340810592,735
1340810593,647
1340810594,85
1340810595,139
1340810596,671
1340810597,535
1340810598,0
1340810599,385
1340810600,664
1340810601,107
1340810602,35
1340810603,72
1340810604,66
1340810605,35
1340810606,111
1340810607,161
1340810608,0
1340810609,790
1340810610,272
1340810611,0
1340810612,0
1340810613,15
1340810615,35
1340810616,2
1340810617,14
1340810618,6
1340810619,7
1340810620,19
1340810621,31
1340810622,23
1340810623,0
1340810624,21
1340810625,51
1340810626,20
1340810627,83
1340810628,61
1340810629,73
1340810630,102
1340810631,19
1340810632,56
1340810633,21
1340810634,36
1340810635,34
1340810636,38
1340810637,41
1340810638,9
1340810639,61
1340810640,15
1340810641,826
1340810642,217
1340810643,0
1340810644,231
1340810645,587
1340810646,1
1340810647,778
1340810648,822
1340810649,583
1340810650,193
1340810651,294
1340810652,321
1340810653,618
1340810654,410
1340810655,653
1340810656,635
1340810657,367
1340810658,549
1340810659,556
1340810660,560
1340810662,402
1340810663,147
1340810664,623
1340810665,269
1340810666,719
1340810667,661
1340810668,633
1340810669,61
1340810670,254
1340810671,430
1340810672,262
1340810673,245
1340810674,157
1340810675,155
1340810676,110
1340810677,63
1340810678,104
1340810679,72
1340810680,14
1340810681,510
1340810682,506
1340810683,211
1340810684,283
1340810685,118
1340810686,74
1340810687,483
1340810688,37
1340810689,164
1340810690,407
1340810691,40
1340810692,14
1340810693,32
1340810694,57
1340810695,86
1340810696,39
1340810697,23
1340810698,95
1340810699,23
1340810700,0
1340810701,409
1340810702,42
1340810703,27
1340810704,34
1340810705,72
1340810706,31
1340810707,12
1340810709,3
1340810710,1
1340810711,41
1340810712,8
1340810713,29
1340810714,31
1340810715,4
1340810716,285
1340810717,25
1340810718,18
1340810719,80
1340810720,0
1340810721,126
1340810722,10
1340810723,13
1340810724,2
1340810725,0
1340810726,6
1340810727,54
1340810728,12
1340810729,17
1340810730,64
1340810731,756
1340810732,0
1340810733,33
1340810734,13
1340810735,1
1340810736,131
1340810737,53
1340810738,13
1340810739,38
1340810740,20
1340810741,35
1340810742,5
1340810743,22
1340810744,65
1340810745,375
1340810746,101
1340810747,216
1340810748,18
1340810749,13
1340810750,73
1340810751,35
1340810752,12
1340810753,14
1340810754,30
1340810756,281
1340810757,132
1340810758,80
1340810759,13
1340810760,527
1340810761,36
1340810762,42
1340810763,642
1340810764,94
1340810765,265
1340810766,43
1340810767,182
1340810768,115
1340810769,32
1340810770,29
1340810771,9
1340810772,35
1340810773,14
1340810774,746
1340810775,33
1340810776,298
1340810777,846
1340810778,32
1340810779,59
1340810780,16
1340810781,13
1340810782,0
1340810783,121
1340810784,34
1340810785,53
1340810786,19
1340810787,12
1340810788,125
1340810789,50
1340810790,65
1340810791,42
1340810792,378
1340810793,458
1340810794,69
1340810795,30
1340810796,53
1340810797,56
1340810798,78
1340810799,19
1340810800,383
1340810801,53
1340810803,78
1340810804,12
1340810805,15
1340810806,98
1340810807,0
1340810808,822
1340810809,92
1340810810,229
1340810811,634
1340810812,71
1340810813,37
1340810814,70
1340810815,116
1340810816,27
1340810817,48
1340810818,21
1340810819,34
1340810820,12
1340810821,7
1340810822,18
1340810823,23
1340810824,50
1340810825,3
1340810826,0
1340810827,58
1340810828,15
1340810829,25
1340810830,25
1340810831,44
1340810832,33
1340810833,13
1340810834,1
1340810835,55
1340810836,56
1340810837,0
1340810838,23
1340810839,7
1340810840,64
1340810841,32
1340810842,95
1340810843,185
1340810844,115
1340810845,10
1340810846,142
1340810847,472
1340810848,315
1340810850,154
1340810851,130
1340810852,43
1340810853,105
1340810854,164
1340810855,41
1340810856,207
1340810857,836
1340810858,831
1340810859,41
1340810860,480
1340810861,179
1340810862,472
1340810863,46
1340810864,99
1340810865,297
1340810866,447
1340810867,418
1340810868,523
1340810869,570
1340810870,573
1340810871,352
1340810872,721
1340810873,165
1340810874,129
1340810875,45
1340810876,402
1340810877,479
1340810878,359
1340810879,37
1340810880,29
1340810881,13
1340810882,111
1340810883,795
1340810884,122
1340810885,17
1340810886,120
1340810887,634
1340810888,501
1340810889,30
1340810890,79
1340810891,374
1340810892,746
1340810893,710
1340810894,822
1340810896,714
1340810897,749
1340810898,615
1340810899,789
1340810900,313
1340810901,9
1340810902,70
1340810903,768
1340810904,1
1340810905,291
1340810906,96
1340810907,620
1340810908,830
1340810909,484
1340810910,328
1340810911,606
1340810912,691
1340810913,591
1340810914,779
1340810915,291
1340810916,698
1340810917,18
1340810918,335
1340810919,142
1340810920,459
1340810921,852
1340810922,173
1340810923,29
1340810924,712
1340810925,777
1340810926,152
1340810927,32
1340810928,0
1340810929,446
1340810930,374
1340810931,32
1340810932,57
1340810933,114
1340810934,5
1340810935,595
1340810936,7
1340810937,464
1340810938,806
1340810939,25
1340810940,411
1340810941,827
1340810942,212
1340810944,190
1340810945,426
1340810946,207
1340810947,58
1340810948,200
1340810949,180
1340810950,471
1340810951,264
1340810952,264
1340810953,303
1340810954,379
1340810955,0
1340810956,392
1340810957,796
1340810958,0
1340810959,844
1340810960,584
1340810961,58
1340810962,468
1340810963,460
1340810964,754
1340810965,657
1340810966,819
1340810967,4
1340810968,51
1340810969,132
1340810970,40
1340810971,66
1340810972,181
1340810973,633
1340810974,689
1340810975,223
1340810976,428
1340810977,190
1340810978,122
1340810979,830
1340810980,0
1340810981,151
1340810982,176
1340810983,321
1340810984,229
1340810985,751
1340810986,479
1340810987,601
1340810988,171
1340810989,803
1340810991,355
1340810992,619
1340810993,791
1340810994,716
1340810995,847
1340810996,48
1340810997,64
1340810998,221
1340810999,22
1340811000,73
1340811001,138
1340811002,436
1340811003,111
1340811004,125
1340811005,1
1340811006,5
1340811007,41
1340811008,44
1340811009,20
1340811010,16
1340811011,623
1340811012,736
1340811013,201
1340811014,52
1340811015,94
1340811016,28
1340811017,103
1340811018,0
1340811019,106
1340811020,12
1340811021,32
1340811022,561
1340811023,195
1340811024,0
1340811025,9
1340811026,86
1340811027,5
1340811028,840
1340811029,94
1340811030,852
1340811031,151
1340811032,699
1340811033,829
1340811034,817
1340811035,576
1340811037,826
1340811038,341
1340811039,510
1340811040,93
1340811041,206
1340811042,44
1340811043,5
1340811044,41
1340811045,60
1340811046,25
1340811047,782
1340811048,347
1340811049,0
1340811050,685
1340811051,55
1340811052,80
1340811053,48
1340811054,77
1340811055,843
1340811056,52
1340811057,388
1340811058,46
1340811059,796
1340811060,454
1340811061,57
1340811062,21
1340811063,3
1340811064,2
1340811065,33
1340811066,2
1340811067,104
1340811068,156
1340811069,174
1340811070,60
1340811071,31
1340811072,130
1340811073,18
1340811074,45
1340811075,26
1340811076,20
1340811077,18
1340811078,31
1340811079,29
1340811080,3
1340811081,5
1340811082,13
1340811083,175
1340811085,23
1340811086,25
1340811087,42
1340811088,209
1340811089,817
1340811090,13
1340811091,210
1340811092,8
1340811093,67
1340811094,43
1340811095,727
1340811096,3
1340811097,2
1340811098,178
1340811099,419
1340811100,87
1340811101,54
1340811102,0
1340811103,0
1340811104,2
1340811105,57
1340811106,23
1340811107,5
1340811108,16
1340811109,0
1340811110,15
1340811111,10
1340811112,11
1340811113,24
1340811114,96
1340811115,14
1340811116,5
1340811117,4
1340811118,677
1340811119,4
1340811120,460
1340811121,155
1340811122,445
1340811123,828
1340811124,82
1340811125,127
1340811126,325
1340811127,103
1340811128,20
1340811129,49
1340811130,52
1340811132,53
1340811133,553
1340811134,819
1340811135,161
1340811136,513
1340811137,430
1340811138,341
1340811139,480
1340811140,252
1340811141,677
1340811142,284
1340811143,256
1340811144,395
1340811145,33
1340811146,321
1340811147,635
1340811148,630
1340811149,410
1340811150,421
1340811151,608
1340811152,482
1340811153,618
1340811154,577
1340811155,761
1340811156,345
1340811157,620
1340811158,445
1340811159,384
1340811160,647
1340811161,476
1340811162,523
1340811163,516
1340811164,473
1340811165,572
1340811166,586
1340811167,694
1340811168,512
1340811169,465
1340811170,393
1340811171,210
1340811172,665
1340811173,218
1340811174,135
1340811175,179
1340811176,422
1340811177,110
1340811178,63
1340811180,132
1340811181,167
1340811182,250
1340811183,30
1340811184,54
1340811185,81
1340811186,43
1340811187,131
1340811188,39
1340811189,15
1340811190,52
1340811191,25
1340811192,36
1340811193,4
1340811194,29
1340811195,39
1340811196,32
1340811197,38
1340811198,0
1340811199,33
1340811200,76
1340811201,429
1340811202,747
1340811203,44
1340811204,376
1340811205,8
1340811206,23
1340811207,140
1340811208,155
1340811209,51
1340811210,111
1340811211,21
1340811212,20
1340811213,27
1340811214,54
1340811215,55
1340811216,17
1340811217,26
1340811218,69
1340811219,15
1340811220,169
1340811221,117
1340811222,191
1340811223,126
1340811224,220
1340811226,273
1340811227,710
1340811228,168
1340811229,151
1340811230,239
1340811231,504
1340811232,608
1340811233,613
1340811234,498
1340811235,476
1340811236,543
1340811237,591
1340811238,151
1340811239,76
1340811240,196
1340811241,437
1340811242,399
1340811243,188
1340811244,202
1340811245,203
1340811246,191
1340811247,57
1340811248,37
1340811249,91
1340811250,131
1340811251,38
1340811252,69
1340811253,180
1340811254,98
1340811255,20
1340811256,35
1340811257,82
1340811258,39
1340811259,132
1340811260,74
1340811261,53
1340811262,59
1340811263,48
1340811264,44
1340811265,30
1340811266,15
1340811267,34
1340811268,5
1340811269,91
1340811270,17
1340811271,11
1340811273,16
1340811274,85
1340811275,10
1340811276,41
1340811277,164
1340811278,0
1340811279,17
1340811280,105
1340811281,70
1340811282,27
1340811283,9
1340811284,36
1340811285,11
1340811286,19
1340811287,26
1340811288,3
1340811289,51
1340811290,58
1340811291,33
1340811292,8
1340811293,18
1340811294,61
1340811295,102
1340811296,55
1340811297,37
1340811298,18
1340811299,27
1340811300,7
1340811301,101
1340811302,9
1340811303,41
1340811304,24
1340811305,5
1340811306,8
1340811307,15
1340811308,54
1340811309,124
1340811310,530
1340811311,312
1340811312,291
1340811313,160
1340811314,374
1340811315,18
1340811316,464
1340811317,70
1340811318,11
1340811320,105
1340811321,183
1340811322,128
1340811323,105
1340811324,44
1340811325,84
1340811326,116
1340811327,30
1340811328,66
1340811329,23
1340811330,198
1340811331,0
1340811332,799
1340811333,675
1340811334,269
1340811335,91
1340811336,61
1340811337,826
1340811338,26
1340811339,18
1340811340,72
1340811341,43
1340811342,4
1340811343,0
1340811344,0
1340811345,4
1340811346,4
1340811347,16
1340811348,0
1340811349,3
1340811350,8
1340811351,230
1340811352,32
1340811353,24
1340811354,28
1340811355,35
1340811356,56
1340811357,249
1340811358,64
1340811359,18
1340811360,21
1340811361,31
1340811362,147
1340811363,245
1340811364,97
1340811365,596
1340811367,163
1340811368,258
1340811369,807
1340811370,67
1340811371,48
1340811372,93
1340811373,470
1340811374,719
1340811375,184
1340811376,200
1340811377,36
1340811378,159
1340811379,66
1340811380,144
1340811381,161
1340811382,181
1340811383,131
1340811384,325
1340811385,190
1340811386,269
1340811387,194
1340811388,186
1340811389,101
1340811390,157
1340811391,120
1340811392,33
1340811393,174
1340811394,90
1340811395,58
1340811396,18
1340811397,44
1340811398,64
1340811399,41
1340811400,62
1340811401,63
1340811402,56
1340811403,131
1340811404,165
1340811405,277
1340811406,0
1340811407,92
1340811408,136
1340811409,26
1340811410,531
1340811411,65
1340811412,85
1340811413,425
1340811415,271
1340811416,52
1340811417,64
1340811418,80
1340811419,31
1340811420,75
1340811421,45
1340811422,23
1340811423,50
1340811424,126
1340811425,28
1340811426,29
1340811427,12
1340811428,85
1340811429,23
1340811430,71
1340811431,164
1340811432,104
1340811433,86
1340811434,121
1340811435,102
1340811436,75
1340811437,36
1340811438,17
1340811439,91
1340811440,7
1340811441,68
1340811442,11
1340811443,44
1340811444,7
1340811445,18
1340811446,9
1340811447,82
1340811448,62
1340811449,38
1340811450,55
1340811451,38
1340811452,20
1340811453,32
1340811454,26
1340811455,38
1340811456,12
1340811457,10
1340811458,19
1340811459,12
1340811460,150
1340811462,132
1340811463,14
1340811464,30
1340811465,102
1340811466,66
1340811467,127
1340811468,24
1340811469,0
1340811470,593
1340811471,716
1340811472,211
1340811473,85
1340811474,776
1340811475,851
1340811476,854
1340811477,621
1340811478,348
1340811479,1
1340811480,23
1340811481,12
1340811482,112
1340811483,727
1340811484,30
1340811485,461
1340811486,707
1340811487,262
1340811488,749
1340811489,593
1340811490,5
1340811491,682
1340811492,201
1340811493,319
1340811494,563
1340811495,0
1340811496,6
1340811497,851
1340811498,500
1340811499,9
1340811500,23
1340811501,322
1340811502,273
1340811503,3
1340811504,810
1340811505,433
1340811506,366
1340811508,838
1340811509,526
1340811510,659
1340811511,813
1340811512,54
1340811513,758
1340811514,760
1340811515,330
1340811516,4
1340811517,170
1340811518,22
1340811519,130
1340811520,110
1340811521,560
1340811522,375
1340811523,42
1340811524,409
1340811525,123
1340811526,831
1340811527,501
1340811528,70
1340811529,767
1340811530,854
1340811531,797
1340811532,2
1340811533,6
1340811534,129
1340811535,119
1340811536,738
1340811537,343
1340811538,5
1340811539,213
1340811540,763
1340811541,33
1340811542,80
1340811543,4
1340811544,834
1340811545,464
1340811546,0
1340811547,6
1340811548,261
1340811549,53
1340811550,653
1340811551,567
1340811552,104
1340811553,64
1340811554,514
1340811556,92
1340811557,359
1340811558,8
1340811559,73
1340811560,845
1340811561,722
1340811562,713
1340811563,617
1340811564,780
1340811565,2
1340811566,517
1340811567,5
1340811568,793
1340811569,5
1340811570,279
1340811571,57
1340811572,91
1340811573,35
1340811574,1
1340811575,194
1340811576,326
1340811577,24
1340811578,23
1340811579,17
1340811580,0
1340811581,0
1340811582,1
1340811583,35
1340811584,750
1340811585,621
1340811586,33
1340811587,87
1340811588,124
1340811589,150
1340811590,328
1340811591,0
1340811592,330
1340811593,18
1340811594,176
1340811595,23
1340811596,239
1340811597,132
1340811598,163
1340811599,20
1340811600,30
1340811601,21
1340811603,41
1340811604,22
1340811605,3
1340811606,22
1340811607,4
1340811608,5
1340811609,28
1340811610,51
1340811611,192
1340811612,169
1340811613,79
1340811614,382
1340811615,149
1340811616,116
1340811617,98
1340811618,110
1340811619,86
1340811620,53
1340811621,115
1340811622,103
1340811623,58
1340811624,50
1340811625,12
1340811626,56
1340811627,242
1340811628,217
1340811629,160
1340811630,265
1340811631,56
1340811632,175
1340811633,472
1340811634,685
1340811635,530
1340811636,255
1340811637,248
1340811638,347
1340811639,25
1340811640,512
1340811641,659
1340811642,346
1340811643,69
1340811644,576
1340811645,23
1340811646,384
1340811647,524
1340811648,145
1340811650,219
1340811651,509
1340811652,42
1340811653,359
1340811654,811
1340811655,346
1340811656,820
1340811657,334
1340811658,86
1340811659,292
1340811660,261
1340811661,111
1340811662,76
1340811663,16
1340811664,509
1340811665,462
1340811666,809
1340811667,629
1340811668,154
1340811669,378
1340811670,80
1340811671,819
1340811672,552
1340811673,349
1340811674,70
1340811675,125
1340811676,73
1340811677,186
1340811678,101
1340811679,257
1340811680,205
1340811681,107
1340811682,325
1340811683,109
1340811684,67
1340811685,203
1340811686,63
1340811687,204
1340811688,729
1340811689,577
1340811690,497
1340811691,752
1340811692,261
1340811693,543
1340811694,510
1340811695,580
1340811697,452
1340811698,756
1340811699,469
1340811700,26
1340811701,671
1340811702,435
1340811703,815
1340811704,0
1340811705,0
1340811706,203
1340811707,180
1340811708,87
1340811709,156
1340811710,111
1340811711,139
1340811712,0
1340811713,230
1340811714,729
1340811715,549
1340811716,757
1340811717,695
1340811718,146
1340811719,836
1340811720,481
1340811721,825
1340811722,808
1340811723,66
1340811724,814
1340811725,42
1340811726,57
1340811727,94
1340811728,297
1340811729,40
1340811730,139
1340811731,99
1340811732,84
1340811733,61
1340811734,81
1340811735,43
1340811736,74
1340811737,43
1340811738,7
1340811739,35
1340811740,14
1340811741,265
1340811743,11
1340811744,54
1340811745,0
1340811746,10
1340811747,1
1340811748,31
1340811749,4
1340811750,18
1340811751,136
1340811752,17
1340811753,1
1340811754,21
1340811755,280
1340811756,69
1340811757,11
1340811758,73
1340811759,55
1340811760,36
1340811761,46
1340811762,788
1340811763,722
1340811764,125
1340811765,25
1340811766,48
1340811767,15
1340811768,25
1340811769,58
1340811770,22
1340811771,41
1340811772,32
1340811773,65
1340811774,54
1340811775,64
1340811776,107
1340811777,0
1340811778,7
1340811779,70
1340811780,67
1340811781,68
1340811782,34
1340811783,2
1340811784,73
1340811785,44
1340811786,257
1340811787,7
1340811788,148
1340811790,104
1340811791,42
1340811792,30
1340811793,279
1340811794,216
1340811795,92
1340811796,117
1340811797,101
1340811798,21
1340811799,75
1340811800,29
1340811801,15
1340811802,78
1340811803,439
1340811804,162
1340811805,74
1340811806,26
1340811807,71
1340811808,75
1340811809,116
1340811810,136
1340811811,772
1340811812,77
1340811813,805
1340811814,154
1340811815,160
1340811816,10
1340811817,71
1340811818,241
1340811819,121
1340811820,27
1340811821,4
1340811822,165
1340811823,297
1340811824,82
1340811825,70
1340811826,22
1340811827,33
1340811828,42
1340811829,17
1340811830,82
1340811831,28
1340811832,16
1340811833,54
1340811834,33
1340811835,39
1340811837,67
1340811838,27
1340811839,94
1340811840,51
1340811841,106
1340811842,63
1340811843,255
1340811844,154
1340811845,275
1340811846,345
1340811847,157
1340811848,117
1340811849,814
1340811850,819
1340811851,474
1340811852,692
1340811853,417
1340811854,3
1340811855,120
1340811856,94
1340811857,0
1340811858,6
1340811859,93
1340811860,96
1340811861,151
1340811862,294
1340811863,85
1340811864,92
1340811865,508
1340811866,735
1340811867,181
1340811868,67
1340811869,0
1340811870,11
1340811871,18
1340811872,758
1340811873,789
1340811874,85
1340811875,4
1340811876,794
1340811877,841
1340811878,24
1340811879,358
1340811880,721
1340811881,4
1340811883,45
1340811884,16
1340811885,14
1340811886,33
1340811887,23
1340811888,20
1340811889,10
1340811890,29
1340811891,2
1340811892,57
1340811893,34
1340811894,18
1340811895,14
1340811896,217
1340811897,71
1340811898,20
1340811899,15
1340811900,16
1340811901,26
1340811902,32
1340811903,78
1340811904,29
1340811905,63
1340811906,240
1340811907,233
1340811908,126
1340811909,145
1340811910,148
1340811911,19
1340811912,23
1340811913,4
1340811914,22
1340811915,24
1340811916,35
1340811917,98
1340811918,24
1340811919,204
1340811920,100
1340811921,29
1340811922,28
1340811923,32
1340811924,144
1340811925,29
1340811926,43
1340811927,36
1340811928,177
1340811929,251
1340811931,89
1340811932,4
1340811933,655
1340811934,33
1340811935,741
1340811936,607
1340811937,155
1340811938,785
1340811939,33
1340811940,101
1340811941,18
1340811942,183
1340811943,77
1340811944,0
1340811945,589
1340811946,33
1340811947,205
1340811948,48
1340811949,90
1340811950,20
1340811951,1
1340811952,27
1340811953,832
1340811954,431
1340811955,135
1340811956,239
1340811957,827
1340811958,383
1340811959,40
1340811960,70
1340811961,249
1340811962,642
1340811963,85
1340811964,501
1340811965,622
1340811966,40
1340811967,229
1340811968,800
1340811969,370
1340811970,33
1340811971,569
1340811972,19
1340811973,128
1340811974,56
1340811975,153
1340811976,116
1340811978,93
1340811979,67
1340811980,105
1340811981,290
1340811982,267
1340811983,2
1340811984,137
1340811985,839
1340811986,95
1340811987,89
1340811988,134
1340811989,181
1340811990,325
1340811991,342
1340811992,301
1340811993,270
1340811994,173
1340811995,809
1340811996,294
1340811997,277
1340811998,567
1340811999,701
1340812000,595
1340812001,744
1340812002,592
1340812003,414
1340812004,437
1340812005,657
1340812006,584
1340812007,643
1340812008,615
1340812009,368
1340812010,699
1340812011,652
1340812012,655
1340812013,591
1340812014,601
1340812015,501
1340812016,578
1340812017,509
1340812018,630
1340812019,642
1340812020,525
1340812021,409
1340812022,601
1340812023,553
1340812025,617
1340812026,573
1340812027,588
1340812028,610
1340812029,516
1340812030,344
1340812031,560
1340812032,694
1340812033,543
1340812034,548
1340812035,452
1340812036,397
1340812037,540
1340812038,462
1340812039,532
1340812040,627
1340812041,626
1340812042,352
1340812043,605
1340812044,634
1340812045,592
1340812046,791
1340812047,727
1340812048,695
1340812049,656
1340812050,263
1340812051,281
1340812052,573
1340812053,616
1340812054,477
1340812055,575
1340812056,303
1340812057,161
1340812058,339
1340812059,433
1340812060,201
1340812061,40
1340812062,99
1340812063,59
1340812064,58
1340812065,48
1340812066,55
1340812067,797
1340812068,73
1340812069,554
1340812070,11
1340812072,320
1340812073,1
1340812074,0
1340812075,2
1340812076,36
1340812077,36
1340812078,275
1340812079,780
1340812080,50
1340812081,124
1340812082,123
1340812083,330
1340812084,175
1340812085,316
1340812086,409
1340812087,748
1340812088,343
1340812089,174
1340812090,492
1340812091,773
1340812092,1
1340812093,725
1340812094,65
1340812095,79
1340812096,774
1340812097,19
1340812098,15
1340812099,77
1340812100,67
1340812101,48
1340812102,145
1340812103,104
1340812104,139
1340812105,46
1340812106,272
1340812107,229
1340812108,313
1340812109,408
1340812110,536
1340812111,733
1340812112,192
1340812113,131
1340812114,480
1340812115,514
1340812116,282
1340812117,486
1340812119,464
1340812120,592
1340812121,405
1340812122,415
1340812123,598
1340812124,159
1340812125,675
1340812126,605
1340812127,347
1340812128,553
1340812129,690
1340812130,415
1340812131,459
1340812132,677
1340812133,701
1340812134,482
1340812135,138
1340812136,724
1340812137,496
1340812138,4
1340812139,736
1340812140,218
1340812141,532
1340812142,347
1340812143,63
1340812144,230
1340812145,609
1340812146,408
1340812147,751
1340812148,222
1340812149,166
1340812150,247
1340812151,360
1340812152,158
1340812153,347
1340812154,298
1340812155,166
1340812156,445
1340812157,294
1340812158,437
1340812159,810
1340812160,726
1340812161,565
1340812162,789
1340812163,141
1340812164,0
1340812166,116
1340812167,184
1340812168,632
1340812169,240
1340812170,65
1340812171,24
1340812172,55
1340812173,7
1340812174,732
1340812175,403
1340812176,603
1340812177,808
1340812178,424
1340812179,199
1340812180,18
1340812181,18
1340812182,67
1340812183,19
1340812184,42
1340812185,29
1340812186,47
1340812187,43
1340812188,244
1340812189,387
1340812190,81
1340812191,303
1340812192,202
1340812193,489
1340812194,12
1340812195,703
1340812196,259
1340812197,1
1340812198,161
1340812199,728
1340812200,22
1340812201,209
1340812202,539
1340812203,80
1340812204,227
1340812205,84
1340812206,431
1340812207,609
1340812208,44
1340812209,676
1340812210,464
1340812211,187
1340812213,48
1340812214,43
1340812215,243
1340812216,0
1340812217,46
1340812218,26
1340812219,0
1340812220,21
1340812221,15
1340812222,17
1340812223,26
1340812224,34
1340812225,53
1340812226,32
1340812227,26
1340812228,87
1340812229,36
1340812230,50
1340812231,52
1340812232,845
1340812233,53
1340812234,158
1340812235,577
1340812236,220
1340812237,160
1340812238,197
1340812239,277
1340812240,91
1340812241,96
1340812242,308
1340812243,355
1340812244,76
1340812245,54
1340812246,164
1340812247,87
1340812248,67
1340812249,91
1340812250,37
1340812251,52
1340812252,88
1340812253,61
1340812254,45
1340812255,149
1340812256,67
1340812257,69
1340812258,131
1340812260,68
1340812261,184
1340812262,104
1340812263,226
1340812264,586
1340812265,113
1340812266,362
1340812267,511
1340812268,191
1340812269,4
1340812270,152
1340812271,181
1340812272,56
1340812273,191
1340812274,713
1340812275,40
1340812276,349
1340812277,16
1340812278,211
1340812279,487
1340812280,92
1340812281,16
1340812282,75
1340812283,58
1340812284,42
1340812285,27
1340812286,15
1340812287,15
1340812288,28
1340812289,77
1340812290,68
1340812291,57
1340812292,37
1340812293,65
1340812294,804
1340812295,803
1340812296,693
1340812297,230
1340812298,716
1340812299,62
1340812300,124
1340812301,199
1340812302,824
1340812303,25
1340812304,225
1340812305,200
1340812307,455
1340812308,191
1340812309,575
1340812310,650
1340812311,631
1340812312,538
1340812313,583
1340812314,600
1340812315,661
1340812316,224
1340812317,633
1340812318,374
1340812319,539
1340812320,581
1340812321,542
1340812322,578
1340812323,791
1340812324,484
